"target","source","weight","mor"
"Erap1","JAK-STAT",0.932433222649316,1
"Etv6","JAK-STAT",1.40639888477863,1
"Exph5","JAK-STAT",0.951089465855156,-1
"F13b","JAK-STAT",0.560883977848719,-1
"Fahd2a","JAK-STAT",0.557301338216886,-1
"Fam122c","JAK-STAT",1.5074534513661,1
"Fam172a","JAK-STAT",1.56554695649995,-1
"Fam20a","JAK-STAT",1.20111323083241,1
"Fas","JAK-STAT",2.08124780207377,1
"Fbxo39","JAK-STAT",0.594759867118792,1
"Fbxo6","JAK-STAT",3.27892428161723,1
"Fgfr2","JAK-STAT",0.695430159150864,-1
"Flt3l","JAK-STAT",0.997203795326159,1
"Flvcr2","JAK-STAT",0.949704172636102,1
"Fmr1","JAK-STAT",1.30775964728949,1
"Frmd4b","JAK-STAT",0.895877610038165,1
"Fzd5","JAK-STAT",1.53300568391602,1
"Gbp10","JAK-STAT",0.298031086858607,1
"Gbp11","JAK-STAT",0.298031086858607,1
"Gbp2","JAK-STAT",2.62427113761381,1
"Gbp2b","JAK-STAT",2.62427113761381,1
"Gbp3","JAK-STAT",2.05040624095435,1
"Gbp4","JAK-STAT",0.298031086858607,1
"Gbp5","JAK-STAT",5.90745080835878,1
"Gbp6","JAK-STAT",0.298031086858607,1
"Gbp7","JAK-STAT",2.05040624095435,1
"Gbp8","JAK-STAT",0.298031086858607,1
"Gbp9","JAK-STAT",0.298031086858607,1
"Gca","JAK-STAT",2.41540149547234,1
"Gmpr","JAK-STAT",3.56016284449208,1
"Gnb4","JAK-STAT",2.47444236302341,1
"Gpatch11","JAK-STAT",1.79980828841281,-1
"Gpr180","JAK-STAT",1.52295266558202,1
"Gsdmd","JAK-STAT",1.46152107148253,1
"Gtf2b","JAK-STAT",1.49204689544948,1
"Gtpbp1","JAK-STAT",1.24833673359133,1
"Gys2","JAK-STAT",0.731500855516024,-1
"H13","JAK-STAT",0.791594204272332,1
"H2-Ea-ps","JAK-STAT",2.29003481426703,1
"H2-Ob","JAK-STAT",0.842862322399455,1
"Hao2","JAK-STAT",0.461091741144504,-1
"Hapln3","JAK-STAT",2.52119123599396,1
"Hdx","JAK-STAT",2.44937068704476,1
"Helb","JAK-STAT",1.03472750313845,1
"Helz2","JAK-STAT",4.76215188440194,1
"Herc6","JAK-STAT",8.7696758787049,1
"Hnrnpa0","JAK-STAT",0.983474876497639,-1
"Hs3st1","JAK-STAT",0.887836744130636,1
"Hsh2d","JAK-STAT",2.19534889422529,1
"Ido1","JAK-STAT",8.62017071055374,1
"Ifi35","JAK-STAT",10.5985356820645,1
"Ifi44","JAK-STAT",12.4508625272125,1
"Ifi44l","JAK-STAT",18.8671558887454,1
"Ifih1","JAK-STAT",8.34769265175166,1
"Ifit2","JAK-STAT",16.1871460351994,1
"Ifit3","JAK-STAT",10.2961532800694,1
"Ifit3b","JAK-STAT",10.2961532800694,1
"Ifitm1","JAK-STAT",1.88120650847225,1
"Ifitm2","JAK-STAT",1.88120650847225,1
"Ifitm3","JAK-STAT",1.88120650847225,1
"Ifitm7","JAK-STAT",1.88120650847225,1
"Ifnlr1","JAK-STAT",0.849695834483551,1
"Il12rb2","JAK-STAT",2.46118974492571,1
"Il15","JAK-STAT",4.2426394180329,1
"Il15ra","JAK-STAT",3.79196643604058,1
"Il18bp","JAK-STAT",1.49457681954947,1
"Il1f5","JAK-STAT",0.656127173068543,1
"Il1rn","JAK-STAT",1.99140842426965,1
"Il22ra1","JAK-STAT",1.82061694158941,1
"Il7","JAK-STAT",2.13288918257623,1
"Ints12","JAK-STAT",1.13058952918117,1
"Irf1","JAK-STAT",8.00507576882914,1
"Irf2","JAK-STAT",2.90316755564263,1
"Irf7","JAK-STAT",8.06937432090483,1
"Irf8","JAK-STAT",2.83461834033533,1
"Irf9","JAK-STAT",7.52658418893156,1
"Isg15","JAK-STAT",20.0390335250618,1
"Isg20","JAK-STAT",6.95319423135224,1
"Jade2","JAK-STAT",0.974592560951281,1
"Jak2","JAK-STAT",2.68496840091687,1
"Kars","JAK-STAT",1.02217004779226,1
"Klf12","JAK-STAT",0.654910087669989,-1
"Krt1","JAK-STAT",1.03969399942174,-1
"Krt24","JAK-STAT",0.714767047122741,1
"Krt78","JAK-STAT",0.637260010509931,1
"Lap3","JAK-STAT",7.38495886733531,1
"Lgals3bp","JAK-STAT",3.58913970734262,1
"Lgals8","JAK-STAT",1.13810327429276,1
"Lgi1","JAK-STAT",0.654684062410292,-1
"Lgmn","JAK-STAT",2.63845291225204,1
"Lmo2","JAK-STAT",1.64752432940812,1
"Lrch2","JAK-STAT",1.52019685703301,1
"Lrp6","JAK-STAT",0.994945292742734,-1
"Lrrc3","JAK-STAT",0.830935529696138,1
"Lrrc6","JAK-STAT",0.85171957135253,-1
"Lrrtm2","JAK-STAT",0.791823199397492,1
"Ly6e","JAK-STAT",3.28294453584362,1
"Lyn","JAK-STAT",1.98792641233831,1
"Lypd5","JAK-STAT",1.54158908095066,1
"Mab21l2","JAK-STAT",0.80190881342157,1
"Mad2l1bp","JAK-STAT",0.867203407593607,1
"Mak","JAK-STAT",0.946902855365972,1
"Map2","JAK-STAT",1.43294931566413,1
"Mcub","JAK-STAT",1.93651619673073,1
"Mdga1","JAK-STAT",0.695397726727766,1
"Med25","JAK-STAT",0.62451390659188,1
"Mir122","JAK-STAT",1.50469796131887,-1
"Mir32","JAK-STAT",2.73960887136053,-1
"Mlkl","JAK-STAT",5.45221129927214,1
"Mmaa","JAK-STAT",0.978408058393149,1
"Mob3c","JAK-STAT",2.42152585904718,1
"Mov10","JAK-STAT",2.73018092699496,1
"Mphosph9","JAK-STAT",1.32805543076143,-1
"Mpp7","JAK-STAT",1.26055798407621,-1
"Msrb1","JAK-STAT",2.25377456579805,1
"Mx1","JAK-STAT",9.69206563324672,1
"Mx2","JAK-STAT",9.69206563324672,1
"Mycbp2","JAK-STAT",0.967730693336041,1
"Myd88","JAK-STAT",4.30443072295005,1
"Nap1l1","JAK-STAT",0.833382415943696,-1
"Napa","JAK-STAT",1.92963604548411,1
"Nat8","JAK-STAT",0.145005115703669,1
"Nat8f1","JAK-STAT",0.145005115703669,1
"Nat8f2","JAK-STAT",0.145005115703669,1
"Nat8f3","JAK-STAT",0.145005115703669,1
"Nat8f4","JAK-STAT",0.145005115703669,1
"Nat8f5","JAK-STAT",0.145005115703669,1
"Nat8f6","JAK-STAT",0.145005115703669,1
"Nat8f7","JAK-STAT",0.145005115703669,1
"Nbn","JAK-STAT",1.59930192835603,1
"Ndufa9","JAK-STAT",1.39475984501296,1
"Nectin2","JAK-STAT",1.07649615007608,1
"Nfia","JAK-STAT",1.42204029090904,-1
"Nlrc5","JAK-STAT",6.54684526065919,1
"Nmi","JAK-STAT",7.43265458763098,1
"Nnmt","JAK-STAT",1.82450059849134,1
"Nod1","JAK-STAT",1.1276132071636,1
"Nod2","JAK-STAT",1.93901449909731,1
"Nos2","JAK-STAT",0.509322940809991,1
"Nt5c3","JAK-STAT",4.4062943600347,1
"Nub1","JAK-STAT",1.85953937792532,1
"Nudcd1","JAK-STAT",2.26593227045566,1
"Nudt3","JAK-STAT",0.947747736329817,-1
"Oas1a","JAK-STAT",1.87858932351066,1
"Oas1b","JAK-STAT",1.87858932351066,1
"Oas1c","JAK-STAT",1.87858932351066,1
"Oas1d","JAK-STAT",1.87858932351066,1
"Oas1e","JAK-STAT",1.87858932351066,1
"Oas1f","JAK-STAT",1.87858932351066,1
"Oas1g","JAK-STAT",1.87858932351066,1
"Oas1h","JAK-STAT",1.87858932351066,1
"Oas2","JAK-STAT",9.62482643391048,1
"Oas3","JAK-STAT",10.6188418190691,1
"Oasl1","JAK-STAT",12.7107272063666,1
"Odf3b","JAK-STAT",1.07300639351405,1
"Ogfr","JAK-STAT",2.04247813750597,1
"Olfr13","JAK-STAT",1.01924468641189,1
"Olfr587-ps1","JAK-STAT",1.18617608425939,1
"Osbpl8","JAK-STAT",1.00605709337261,-1
"Otud4","JAK-STAT",1.00811294642746,1
"Pabpc4","JAK-STAT",1.02938470038677,-1
"Parp10","JAK-STAT",1.83851212075108,1
"Parp12","JAK-STAT",6.9441010532389,1
"Parp14","JAK-STAT",6.39728381278698,1
"Parp4","JAK-STAT",1.15495651957347,1
"Parp8","JAK-STAT",1.22710531402483,1
"Parp9","JAK-STAT",8.7151518590924,1
"Patl1","JAK-STAT",1.31590250426286,1
"Pbx3","JAK-STAT",1.24948427646368,-1
"Pcgf5","JAK-STAT",1.69936440274235,1
"Pdcd1lg2","JAK-STAT",2.81171252600302,1
"Pdzd2","JAK-STAT",1.7930818764069,1
"Pdzd8","JAK-STAT",1.31261869094606,-1
"Pglyrp4","JAK-STAT",0.790559494093491,1
"Phactr4","JAK-STAT",1.69427958689863,1
"Phf11a","JAK-STAT",0.965432834102618,1
"Phf11b","JAK-STAT",0.965432834102618,1
"Phf11c","JAK-STAT",0.965432834102618,1
"Phf11d","JAK-STAT",0.965432834102618,1
"Phf20","JAK-STAT",0.731294588029606,-1
"Pi4k2b","JAK-STAT",4.13725782302042,1
"Pik3ap1","JAK-STAT",1.93943777542282,1
"Pik3c2g","JAK-STAT",0.667411988191478,-1
"Plekha4","JAK-STAT",2.32743966366065,1
"Plscr1","JAK-STAT",2.8272010575354,1
"Plscr2","JAK-STAT",2.8272010575354,1
"Pml","JAK-STAT",3.60852527672784,1
"Pnpt1","JAK-STAT",5.93354157880813,1
"Ppa1","JAK-STAT",1.41937419921991,1
"Ppm1k","JAK-STAT",2.98302561221233,1
"Prepl","JAK-STAT",1.02065135836524,-1
"Prex2","JAK-STAT",0.366011032311131,-1
"Prkd2","JAK-STAT",2.15549487824293,1
"Prm2","JAK-STAT",0.498314485803872,-1
"Procr","JAK-STAT",1.94867873373977,1
"Prrg1","JAK-STAT",1.13909659986663,1
"Psma2","JAK-STAT",1.09564271467337,1
"Psma3","JAK-STAT",1.23552045566446,1
"Psma4","JAK-STAT",1.47294483870847,1
"Psmb10","JAK-STAT",3.34695013307491,1
"Psmb8","JAK-STAT",5.86968402069555,1
"Psmb9","JAK-STAT",8.15851150604537,1
"Psme1","JAK-STAT",2.28925126162533,1
"Psme2","JAK-STAT",2.27095638121832,1
"Psme2b","JAK-STAT",2.27095638121832,1
"Ptgdr","JAK-STAT",0.414448748280531,-1
"Rabgap1l","JAK-STAT",1.18186594816603,1
"Rala","JAK-STAT",1.38619087316413,1
"Rasgrp3","JAK-STAT",2.61041123105287,1
"Rbck1","JAK-STAT",2.22315651766012,1
"Rbm11","JAK-STAT",1.78555234510396,1
"Rbm43","JAK-STAT",1.75293384386047,1
"Rdh1","JAK-STAT",0.0829809971815783,-1
"Rdh16","JAK-STAT",0.0829809971815783,-1
"Rdh16f1","JAK-STAT",0.0829809971815783,-1
"Rdh16f2","JAK-STAT",0.0829809971815783,-1
"Rdh19","JAK-STAT",0.0829809971815783,-1
"Rdh7","JAK-STAT",0.0829809971815783,-1
"Rdh9","JAK-STAT",0.0829809971815783,-1
"Rec8","JAK-STAT",1.16566896112357,1
"Rfx5","JAK-STAT",1.44012356486993,1
"Rhoc","JAK-STAT",1.46326477172371,1
"Ripk1","JAK-STAT",1.71242671678197,1
"Ripk2","JAK-STAT",2.49727849592847,1
"Rnase10","JAK-STAT",0.66603924925877,1
"Rnf114","JAK-STAT",2.4915675486216,1
"Rnf166","JAK-STAT",1.46562565178959,-1
"Rnf19b","JAK-STAT",3.46792847582482,1
"Rnf31","JAK-STAT",0.980278318744633,1
"Rp2","JAK-STAT",1.12555244858592,1
"Rsad2","JAK-STAT",22.8987274334128,1
"Rtp4","JAK-STAT",9.45113967581242,1
"Rubcn","JAK-STAT",0.846056508272459,1
"S1pr1","JAK-STAT",0.933922188405499,-1
"Samd9l","JAK-STAT",10.5628991033041,1
"Samhd1","JAK-STAT",7.13344485896906,1
"Sbno1","JAK-STAT",0.691958646670345,-1
"Sbno2","JAK-STAT",0.996194249836824,1
"Scarb2","JAK-STAT",1.15501197022663,1
"Sclt1","JAK-STAT",1.45115888186068,1
"Scn8a","JAK-STAT",0.466436041495421,-1
"Sco2","JAK-STAT",1.44528181193993,1
"Scyl3","JAK-STAT",1.21822601445736,1
"Sectm1a","JAK-STAT",2.9966149419992,1
"Sectm1b","JAK-STAT",2.9966149419992,1
"Serpinb1a","JAK-STAT",0.578034797459841,1
"Serpinb1b","JAK-STAT",0.578034797459841,1
"Serpinb1c","JAK-STAT",0.578034797459841,1
"Serping1","JAK-STAT",3.24871558826121,1
"Sft2d3","JAK-STAT",0.865171163797403,-1
"Shisa5","JAK-STAT",1.57434602720062,1
"Sidt1","JAK-STAT",1.63185061592006,1
"Sik2","JAK-STAT",0.657935028232196,-1
"Slc10a1","JAK-STAT",0.755029886736772,-1
"Slc15a3","JAK-STAT",4.26073918347599,1
"Slc17a3","JAK-STAT",0.554232543383212,-1
"Slc25a28","JAK-STAT",3.93346165414405,1
"Slc38a5","JAK-STAT",2.02720965435957,1
"Smg7","JAK-STAT",0.510565842356365,1
"Snx6","JAK-STAT",1.32726430543987,1
"Socs1","JAK-STAT",2.6166277010482,1
"Socs3","JAK-STAT",1.91448309565082,1
"Sos2","JAK-STAT",0.896230432478105,-1
"Sp100","JAK-STAT",1.18738458258541,1
"Sp110","JAK-STAT",1.7357425442007,1
"Sp140","JAK-STAT",1.7357425442007,1
"Spats2l","JAK-STAT",2.10084555295875,1
"Spsb1","JAK-STAT",1.71025200744553,1
"Sptlc2","JAK-STAT",0.8367000265337,1
"Stap1","JAK-STAT",1.21504027853316,1
"Stard5","JAK-STAT",2.94936501488196,1
"Stat1","JAK-STAT",9.08393656608298,1
"Stat2","JAK-STAT",4.14717606787694,1
"Stat3","JAK-STAT",1.25245746019069,1
"Steap4","JAK-STAT",2.14465606764892,1
"Stk3","JAK-STAT",0.945274071112963,1
"Stoml1","JAK-STAT",0.656433463937899,1
"Stum","JAK-STAT",0.442057008866277,-1
"Stx11","JAK-STAT",1.83412562113068,1
"Stx17","JAK-STAT",1.32739403160336,1
"Tap1","JAK-STAT",9.77763834312082,1
"Tap2","JAK-STAT",3.59226036058408,1
"Tapbpl","JAK-STAT",1.65188886019077,1
"Tat","JAK-STAT",0.406810405580628,-1
"Tdrd7","JAK-STAT",6.56664681954279,1
"Tex29","JAK-STAT",1.19217989654212,1
"Tgfbrap1","JAK-STAT",0.873279924547774,-1
"Themis2","JAK-STAT",3.21657444576421,1
"Tle4","JAK-STAT",1.44420998172207,1
"Tlk2","JAK-STAT",0.955398377735279,1
"Tlr3","JAK-STAT",4.43123765374852,1
"Tmem106a","JAK-STAT",1.49169234644013,1
"Tmem140","JAK-STAT",5.10714104409123,1
"Tmem168","JAK-STAT",1.30868569997204,-1
"Tmem211","JAK-STAT",0.955361803395206,-1
"Tmem246","JAK-STAT",0.825979638216593,-1
"Tmem62","JAK-STAT",2.30693529907938,1
"Tnfsf10","JAK-STAT",8.61412467886151,1
"Tnfsf13b","JAK-STAT",4.95892943544397,1
"Trafd1","JAK-STAT",2.62859317916804,1
"Trank1","JAK-STAT",3.58887468491964,1
"Trim12a","JAK-STAT",0.570581723829017,1
"Trim12c","JAK-STAT",0.570581723829017,1
"Trim14","JAK-STAT",3.03795885139966,1
"Trim21","JAK-STAT",6.67418811717532,1
"Trim25","JAK-STAT",3.41413092072421,1
"Trim26","JAK-STAT",2.19947467926935,1
"Trim30a","JAK-STAT",0.570581723829017,1
"Trim30c","JAK-STAT",0.570581723829017,1
"Trim30d","JAK-STAT",0.570581723829017,1
"Trim38","JAK-STAT",3.49272614630224,1
"Trim40","JAK-STAT",1.29306941896425,1
"Trim5","JAK-STAT",0.570581723829017,1
"Trim56","JAK-STAT",3.33639139039875,1
"Trim69","JAK-STAT",3.17312392394284,1
"Trim75","JAK-STAT",10.5674574971914,1
"Trip11","JAK-STAT",0.734435212661733,-1
"Ttc3","JAK-STAT",3.05669312874976,-1
"Ttc38","JAK-STAT",0.59241203238478,1
"Ttc39b","JAK-STAT",1.24051739121041,1
"Tymp","JAK-STAT",2.65044931331682,1
"Uba6","JAK-STAT",0.964396677633092,1
"Uba7","JAK-STAT",3.12177833681948,1
